,date,price,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id
8945612,2021-10-14,7706200,9,21,1,42.4,0.0,56.309978,44.074025,0,2,603093.0,,52,
8477003,2021-10-01,4800000,3,9,2,44.8,0.0,61.2603937,73.3752767,0,0,628416.0,,72,
6653803,2021-08-09,7299000,5,5,1,31.0,5.2,59.943918,30.2378947,0,0,199406.0,,78,
3482870,2021-04-29,7650000,6,7,2,59.0,10.0,55.8533057,37.189068,3,0,143430.0,223371.0,50,1892640.0
3855411,2021-05-13,3530000,17,18,2,58.0,0.0,57.1302639,65.6104559,0,2,625013.0,199644.0,72,1202914.0
1681450,2021-03-07,5037845,17,24,3,113.21,0.0,53.156685,50.0776373,0,2,443042.0,583309.0,63,2832739.0
7177697,2021-08-24,5400027,15,15,-1,31.0,-100.0,60.036587,30.225767,0,2,,,78,
10898132,2021-12-13,1250000,5,5,3,49.0,5.0,53.4037185,87.2854947,0,0,652831.0,206141.0,42,1503128.0
75485,2021-01-08,8392595,3,9,3,95.3,-100.0,55.545416,37.154742,3,2,108808.0,513109.0,77,1832128.0
433744,2021-01-27,3500000,9,17,1,50.5,13.5,60.05949,30.457982,3,2,188678.0,,47,
56690,2021-01-06,6399000,5,6,5,145.0,0.0,56.8743598,60.5196793,4,0,620050.0,300493.0,66,2441659.0
4075804,2021-05-20,0,17,17,-1,25.0,-100.0,59.8933972,30.3200358,4,2,196084.0,440019.0,78,1535617.0
185013,2021-01-14,2990000,2,12,1,45.0,13.0,52.6027236,39.5981561,4,0,,360106.0,48,878778.0
8040268,2021-09-18,14600000,7,17,1,42.2,9.0,55.66664,37.520087,0,0,119421.0,218604.0,77,1619680.0
3878159,2021-05-14,2599000,5,5,3,60.1,7.0,53.1542653,48.4653858,2,0,446001.0,401310.0,63,2375627.0
7801158,2021-09-10,870000,4,5,2,43.0,6.1,55.4294777,51.410426,0,0,423564.0,459061.0,16,996475.0
10219239,2021-11-22,3300000,5,10,2,57.0,9.0,55.1845468,61.3018195,0,0,454001.0,459771.0,74,1904725.0
6515481,2021-08-04,4500000,4,9,2,58.0,12.0,57.1095083,65.5981969,2,0,625046.0,344791.0,72,1163954.0
7874973,2021-09-13,6246825,2,24,2,64.0,12.0,47.259647,39.689231,0,2,344064.0,,61,
1768280,2021-03-09,7491520,3,25,2,65.6,11.3,55.5336039,37.6170496,0,2,,,50,1479090.0
2182966,2021-03-22,4900000,14,16,2,64.0,12.0,57.176348,65.649905,0,0,625040.0,,72,
584034,2021-02-01,25392500,13,24,4,145.1,24.1,60.025364,30.324465,0,2,194214.0,286126.0,78,2478132.0
11089790,2021-12-19,9200000,2,9,3,56.0,6.5,55.7634366,37.8540565,0,0,143966.0,,50,
665150,2021-02-03,2918400,12,23,2,60.8,0.0,48.7447776,44.5057701,0,2,400137.0,440386.0,34,2646199.0
9979481,2021-11-15,3500000,8,9,3,65.0,-100.0,59.398014,56.845499,0,0,618426.0,,59,
10774682,2021-12-09,4450000,3,10,2,51.0,14.0,46.31835,48.021725,0,0,414021.0,,30,
2695777,2021-04-05,1460000,10,10,2,46.59,8.0,51.51375,45.9722117,0,0,410001.0,208517.0,64,2396726.0
7112007,2021-08-22,690000,4,5,1,24.0,3.0,55.457516,65.34043,4,0,640027.0,,45,
4759586,2021-06-14,4460976,4,24,-1,25.0,0.0,60.035059,30.217098,0,2,,308195.0,78,816727.0
7788052,2021-09-10,17499999,16,16,2,82.7,0.0,59.953358,30.214709,0,0,199058.0,455598.0,78,651636.0
775633,2021-02-07,7700000,7,16,1,43.6,10.5,55.895772,37.718929,5,0,141014.0,396596.0,50,1606570.0
564571,2021-01-31,8500000,2,17,1,38.0,8.0,55.8236296,37.3708661,2,0,143401.0,395434.0,50,1264229.0
10197026,2021-11-22,6800000,10,10,1,45.5,0.0,55.7689905,49.1530291,0,0,420049.0,456742.0,16,2376996.0
4965443,2021-06-21,17781580,18,32,2,63.0,19.0,55.8054647,37.7144696,0,0,107392.0,433375.0,77,2011990.0
8577161,2021-10-04,7450000,19,20,2,54.0,11.0,51.663282,39.1937327,0,0,394018.0,489018.0,36,1612061.0
6871973,2021-08-15,4075000,9,9,2,45.0,7.0,55.0371773,83.0026104,2,0,630124.0,463411.0,54,1108818.0
297000,2021-01-20,6620700,3,4,2,62.96,18.0,55.5276918,37.065143,4,2,143360.0,,50,1966504.0
9634430,2021-11-05,3980000,14,14,1,36.8,12.0,57.098157,65.562975,2,2,625033.0,432841.0,72,825371.0
3117698,2021-04-18,3350000,15,17,1,42.0,0.0,60.9718326,69.0275845,0,0,628001.0,128402.0,86,2290803.0
9015586,2021-10-17,9837450,3,4,1,56.7,0.0,55.8059292,37.0929417,0,2,143581.0,,50,2224733.0
8251489,2021-09-24,5476000,6,17,3,76.0,-100.0,53.2335042,44.886167,0,2,440045.0,,58,
10986755,2021-12-15,4700000,3,5,3,48.2,6.0,52.219688,104.2917462,0,0,664059.0,,38,1807318.0
11279323,2021-12-26,5800000,4,4,1,30.4,0.0,43.6314061,39.7040228,0,0,354053.0,486947.0,23,1469689.0
5241504,2021-06-30,3590000,1,5,2,41.0,4.0,52.2548669,104.2401041,0,0,664058.0,,38,1542413.0
820820,2021-02-08,700000,1,2,1,27.0,0.0,62.06048,129.71689,6,0,677015.0,459071.0,14,1356408.0
8966918,2021-10-15,7000000,6,25,3,76.5,0.0,55.0036551,82.9747472,0,2,630063.0,,54,
9503933,2021-11-01,8600000,9,10,3,99.0,10.0,54.9975833,83.0047217,0,0,630126.0,572544.0,54,2114604.0
6649999,2021-08-09,2480000,6,10,2,63.0,11.0,56.640763,47.855115,0,0,424003.0,407028.0,12,899600.0
478382,2021-01-28,3316000,4,16,2,63.4,12.0,53.2419535,34.3652146,3,2,241000.0,,32,2520853.0
641446,2021-02-02,12000000,5,5,2,56.0,-100.0,43.3923,39.996185,3,0,354349.0,,23,
5471135,2021-07-04,6600000,10,13,2,70.2,16.4,55.0505892,82.9653243,4,0,630015.0,428740.0,54,1890083.0
3212033,2021-04-21,5900000,5,7,3,74.4,11.4,56.127251,47.380867,4,0,428030.0,358551.0,21,2675487.0
2006173,2021-03-17,4200000,6,9,2,43.0,7.5,56.235691,43.94721,2,0,603137.0,,52,
4103391,2021-05-21,7550000,12,24,2,56.0,12.3,59.811609,30.364045,3,0,196626.0,436162.0,78,1107265.0
8451343,2021-09-30,2870000,10,10,1,35.64,0.0,55.8776313,48.8897201,0,2,422527.0,,16,2136752.0
10007782,2021-11-16,7600000,15,17,2,79.4,23.0,57.0992732,65.5903616,0,0,625046.0,478330.0,72,2600770.0
3539453,2021-04-30,8184870,10,25,2,59.7,21.0,55.796389,37.938283,0,2,143900.0,,50,1659915.0
10991783,2021-12-15,10500000,3,4,4,82.0,13.0,48.482742,135.07353,0,0,680000.0,,27,
5075084,2021-06-25,3200000,3,5,3,63.5,0.0,53.219619,45.049685,4,0,440013.0,,58,
7139244,2021-08-23,1750000,1,5,2,43.0,-100.0,56.4433986,53.7729778,0,0,427961.0,257829.0,18,1275118.0
8897204,2021-10-13,2030000,1,5,3,63.0,6.0,55.1194225,61.5861229,0,0,456620.0,284557.0,74,2627275.0
10518652,2021-12-01,4990000,6,10,3,74.0,9.9,52.632027,39.53776,0,0,398037.0,,48,
9861553,2021-11-11,2800000,1,8,-1,23.0,-100.0,47.2005639,39.6506427,0,0,344116.0,558174.0,61,1366111.0
10393728,2021-11-27,3300000,2,5,3,88.0,-100.0,54.4713758,38.7177688,0,2,142970.0,289784.0,50,1421142.0
7242371,2021-08-26,4500000,6,18,1,40.0,14.6,57.1676707,65.5591429,0,0,625005.0,412006.0,72,1058635.0
7006540,2021-08-18,4050000,9,25,1,34.0,14.1,56.838607,60.605514,0,2,,,66,1104878.0
11205111,2021-12-23,2600000,1,5,1,31.7,4.0,51.843144,107.5924668,0,0,670034.0,453622.0,3,2790983.0
4670834,2021-06-10,4580000,10,24,1,48.0,11.0,51.527634,46.020575,0,0,410056.0,,64,
6062594,2021-07-21,4837246,4,14,2,40.78,0.0,56.806979,60.633587,1,2,620142.0,,66,
9567671,2021-11-03,5900000,1,5,3,60.1,0.0,53.7287085,91.4160124,0,0,655001.0,445580.0,19,2452617.0
417118,2021-01-26,3390000,7,9,2,64.0,-100.0,56.6446006,47.839812,4,0,424019.0,539399.0,12,1718363.0
2337637,2021-03-26,4100000,5,9,2,56.2,7.7,53.24458,50.194454,0,0,443029.0,,63,
6969987,2021-08-18,2898810,24,24,1,41.56,0.0,47.2422791,39.7776858,0,2,344030.0,566446.0,61,1123829.0
11183308,2021-12-22,2100000,2,2,2,48.5,6.9,52.9441,36.056335,4,0,302016.0,,57,
9910806,2021-11-13,2070000,1,2,1,30.8,7.7,57.962156,56.236998,4,0,614021.0,,59,
776200,2021-02-07,6670000,3,12,1,42.0,8.0,55.827343,37.827751,2,0,107589.0,290556.0,77,2676683.0
52475,2021-01-06,13000000,20,23,3,87.0,11.0,55.8987049,37.4776882,2,0,141406.0,476007.0,50,1640468.0
8055305,2021-09-18,1950000,4,5,2,50.0,11.0,55.4864033,54.8688531,0,0,452320.0,474857.0,2,983108.0
10983248,2021-12-15,4950000,6,24,1,32.0,9.0,60.06271,30.424097,0,0,188669.0,435371.0,47,1181481.0
3044242,2021-04-15,400000,1,2,3,65.0,25.0,54.9460447,22.5013692,6,0,238730.0,303841.0,39,2281347.0
3273770,2021-04-22,2000000,1,5,1,26.0,0.0,44.2251188,42.0473504,4,0,369001.0,131204.0,9,2808007.0
2766039,2021-04-06,6958000,8,13,1,46.51,17.2,60.0154237,30.2307163,0,2,197373.0,359204.0,78,1439313.0
10157538,2021-11-20,1000000,2,2,2,51.0,7.5,57.1041599,63.75397,0,0,623630.0,359463.0,66,2299817.0
5681710,2021-07-09,2600000,1,5,2,42.0,0.0,43.4807085,43.573966,0,0,360003.0,475075.0,7,603253.0
9922862,2021-11-14,1270000,3,5,2,64.0,0.0,56.747353,84.697396,0,0,634501.0,,70,
9641045,2021-11-05,1950000,7,9,2,48.0,8.0,57.0276452,53.992846,0,0,427432.0,165966.0,18,1917640.0
5881268,2021-07-15,4620600,2,15,2,45.3,0.0,56.838607,60.605514,1,2,620041.0,,66,
2650482,2021-04-03,2800000,1,16,1,42.0,13.0,45.071478,38.906951,0,0,350012.0,490507.0,23,2132094.0
3699903,2021-05-08,3100000,10,14,1,37.0,9.0,56.034747,92.872721,0,0,660043.0,,24,
1018679,2021-02-14,4970000,4,16,2,47.0,0.0,52.270755,104.3367467,0,0,664081.0,401604.0,38,1533645.0
6567931,2021-08-05,2500000,2,5,2,50.0,6.0,43.483499,43.57599,0,0,360003.0,475075.0,7,1712742.0
7137987,2021-08-23,2099500,3,16,1,24.7,0.0,53.34213,83.704704,0,2,656064.0,,22,
1398468,2021-02-25,2550000,2,5,2,44.5,-100.0,52.974087,36.05286,0,0,302028.0,,57,
6337860,2021-07-29,1790000,4,5,1,32.0,6.0,43.0572288,44.6655574,0,0,362021.0,370782.0,15,2737308.0
872358,2021-02-10,2529724,10,29,1,35.59,15.2,54.9442962,56.1242756,0,2,450903.0,196778.0,2,1808573.0
9028681,2021-10-17,5800000,15,27,1,37.75,12.0,60.083961,30.345054,0,0,194358.0,130356.0,78,605790.0
6842606,2021-08-14,4100000,3,10,2,53.0,16.4,57.1623319,65.4364572,0,2,,403731.0,72,2055957.0
3391487,2021-04-26,3500000,3,5,3,57.8,0.0,53.6271372,55.9279725,4,0,453120.0,580970.0,2,2088905.0
3351739,2021-04-25,4700000,2,10,3,68.0,9.0,53.2078132,50.1683128,4,0,443056.0,531655.0,63,1620963.0
5261761,2021-06-30,4300000,2,9,3,60.0,0.0,54.70237,56.000337,0,0,450092.0,,2,
2427419,2021-03-29,2100000,5,9,1,35.0,7.5,54.9435843,73.4189564,0,0,644041.0,,55,
2394499,2021-03-28,2600000,2,5,1,29.0,5.8,55.0983185,82.9683239,0,0,630027.0,,54,
4016008,2021-05-18,19500000,21,40,2,55.3,28.0,55.774745,37.548609,3,0,125284.0,438563.0,77,2506313.0
2571664,2021-04-01,25114860,4,8,2,66.6,16.5,55.347924,37.3924159,0,2,108827.0,,77,736406.0
1032349,2021-02-15,3230000,3,4,1,44.0,15.0,47.2430879,39.6531698,4,0,344041.0,304251.0,61,1334451.0
6933586,2021-08-17,3000000,3,3,2,46.2,0.0,56.8600507,35.9100813,4,0,170100.0,364476.0,69,1087314.0
593924,2021-02-01,3500000,7,14,2,71.69,14.5,57.034839,40.924675,4,0,153023.0,,37,
8835869,2021-10-11,3060000,2,5,1,24.0,4.0,55.7782939,49.1714518,0,0,420073.0,422874.0,16,1564997.0
5412544,2021-07-04,3150000,9,9,-1,30.7,0.0,57.1239556,65.5051491,1,2,625032.0,252105.0,72,1875231.0
2624922,2021-04-02,13700000,8,9,4,204.0,30.0,57.1485366,65.5394665,0,0,625000.0,,72,
10165399,2021-11-21,4580000,2,15,1,44.0,12.3,54.7926655,56.0402049,0,0,450055.0,222600.0,2,1752055.0
299969,2021-01-20,4750000,15,17,1,51.2,20.0,57.1758857,65.5978526,1,2,625031.0,136462.0,72,727691.0
3616069,2021-05-04,2130000,1,9,1,36.0,7.0,48.8168177,44.6209907,2,0,400033.0,181539.0,34,2015326.0
4705306,2021-06-11,4750000,7,10,2,55.9,0.0,55.0457821,73.4261506,2,0,644013.0,370599.0,55,2017667.0
3501030,2021-04-29,42153200,23,32,3,123.98,33.0,55.6578148,37.5583584,0,2,117246.0,471256.0,77,1010750.0
3025950,2021-04-14,1230000,5,5,1,32.0,0.0,57.91226,60.125786,0,0,622052.0,,66,
6124263,2021-07-23,12999999,15,24,2,54.0,-100.0,55.8180609,37.7528235,0,0,107143.0,,77,
6101418,2021-07-22,2020000,5,5,2,51.0,6.0,55.1464613,61.3883122,4,0,454092.0,203818.0,74,2434153.0
7508943,2021-09-02,2299000,2,4,2,45.0,0.0,50.54302,136.990943,0,0,681010.0,,27,
7532839,2021-09-02,1800000,1,5,1,33.0,0.0,56.234845,43.432394,0,0,606029.0,,52,
1891443,2021-03-13,4476400,11,12,2,58.9,13.1,45.0836345,39.0169043,0,2,350901.0,252259.0,23,1941052.0
7175850,2021-08-24,2600000,3,5,3,52.0,6.0,55.1773714,36.6566951,0,0,249000.0,,40,1293124.0
2178090,2021-03-22,4506600,25,25,2,51.8,14.9,56.8959154,60.6143715,0,2,620000.0,540734.0,66,1654993.0
4963519,2021-06-21,2170000,2,10,1,40.0,0.0,56.1132612,93.336079,0,0,662501.0,,24,
8313029,2021-09-26,2850000,5,25,-1,28.5,5.0,54.6964011,55.85884,0,2,450095.0,370239.0,2,1541646.0
5080525,2021-06-25,4300000,1,9,1,32.0,6.0,59.838154,30.2192,0,0,198260.0,303300.0,78,2626906.0
1823519,2021-03-11,4550000,16,17,1,43.0,16.0,57.1636502,65.4807509,3,0,625041.0,,72,
7540598,2021-09-02,1510000,2,3,1,37.0,10.0,51.727566,55.079528,0,0,460055.0,,56,
3318560,2021-04-23,4000000,16,24,1,53.0,0.0,57.1595292,65.5781368,0,2,625048.0,363161.0,72,942786.0
3512230,2021-04-29,2150000,8,9,1,33.7,7.2,56.101619,47.3011879,2,0,428037.0,,21,
194624,2021-01-15,1650000,3,5,1,31.0,6.0,56.1290795,40.3619669,4,0,600015.0,400177.0,33,2275637.0
4002778,2021-05-18,6400000,8,20,1,36.82,10.62,59.889313,30.415473,1,2,192148.0,283130.0,78,1912161.0
8785984,2021-10-10,4390000,14,25,2,35.17,0.0,57.1464778,65.5890276,3,2,625023.0,210742.0,72,2176483.0
2523805,2021-03-31,3500000,4,5,3,60.0,-100.0,46.372616,48.045036,2,0,414056.0,,30,
5135283,2021-06-28,12471030,10,13,2,57.0,12.7,55.631803,37.41926,0,2,119297.0,,77,
11057012,2021-12-17,3600000,13,17,1,38.0,10.0,54.9411862,82.8875855,0,0,630088.0,136804.0,54,2218073.0
85007,2021-01-09,6900000,7,10,3,74.0,7.8,44.5755141,33.4603332,5,0,299006.0,450813.0,91,709080.0
915619,2021-02-11,1850000,14,19,-1,19.0,0.0,55.976408,92.885495,0,0,660079.0,,24,
1887145,2021-03-13,9390000,9,25,1,42.0,21.0,55.6608,37.733895,0,2,109382.0,580609.0,77,2420994.0
657310,2021-02-03,12700000,3,15,1,59.0,19.0,55.763812,37.732081,3,0,105118.0,242820.0,77,1457909.0
7443610,2021-08-31,3000000,2,4,2,48.0,0.0,55.7793225,38.455676,0,0,144002.0,248725.0,50,766515.0
1651388,2021-03-05,17200000,6,6,4,136.6,15.5,59.91065,30.307828,0,0,190005.0,487680.0,78,2155392.0
6069459,2021-07-21,5099000,10,25,2,59.0,12.0,57.979994,56.208593,0,2,614095.0,,59,
1626990,2021-03-04,16578743,13,16,3,79.52,25.7,59.895497,30.313586,0,2,196084.0,187928.0,78,1235092.0
8204376,2021-09-22,1700000,4,5,1,30.0,8.0,53.8365097,87.1964954,0,0,654031.0,,42,
9781021,2021-11-09,4080000,2,4,2,42.0,7.0,57.1370016,65.5796792,0,0,625013.0,283762.0,72,2407762.0
8902516,2021-10-13,3499990,4,16,2,67.0,14.0,58.031666,56.026417,0,0,614023.0,,59,
9739564,2021-11-08,3450000,7,10,1,42.8,10.0,55.0211371,83.0192805,0,0,630133.0,,54,
9892578,2021-11-13,2000000,5,5,2,43.0,0.0,54.895181,52.313435,0,0,423458.0,,16,
3134317,2021-04-19,8000000,2,4,3,91.2,13.2,55.0768918,38.7931089,4,0,140402.0,322830.0,50,2103530.0
703978,2021-02-04,1302030,13,17,-1,25.53,0.0,58.5661193,49.6236412,0,2,610014.0,585807.0,43,1369028.0
7467907,2021-09-01,1000000,4,5,1,35.9,0.0,52.9354402,158.4038151,0,0,684090.0,,41,
10642391,2021-12-05,11600000,13,18,1,39.8,11.3,55.80781,37.789896,0,0,105215.0,136611.0,77,659682.0
3933190,2021-05-16,4200000,8,10,1,42.9,11.2,55.0636161,82.9116004,0,0,,371897.0,54,2581322.0
6198804,2021-07-26,7900000,2,6,1,41.0,13.0,43.557773,39.774382,2,0,354024.0,,23,
1806061,2021-03-10,5200000,4,10,2,54.6,9.0,50.302948,127.52885,2,0,675028.0,,28,
3245616,2021-04-21,2850000,1,5,4,62.2,0.0,53.7585188,87.1012329,5,0,654027.0,302506.0,42,2673222.0
8227040,2021-09-23,5100000,13,24,1,48.8,12.4,44.9969315,39.0782204,0,0,350065.0,551272.0,23,863564.0
1709311,2021-03-08,1900000,5,9,3,61.0,8.0,56.2933094,39.3644522,2,0,601786.0,200202.0,33,1592797.0
8782004,2021-10-10,8294500,3,3,1,62.0,-100.0,55.8272021,37.2152221,0,2,143444.0,296182.0,50,2027107.0
11336549,2021-12-29,550000,5,5,1,35.4,5.0,50.731776,136.640124,0,0,682711.0,,27,
8340389,2021-09-27,3000000,3,3,1,38.0,14.0,50.6774104,36.5607089,0,0,308519.0,290999.0,31,2311623.0
1125507,2021-02-17,1150000,2,5,1,33.0,6.0,54.208687,49.607613,4,0,433513.0,,73,
1507324,2021-02-28,2649000,2,2,3,61.0,7.0,56.1535749,40.4562948,4,0,600016.0,515549.0,33,630726.0
2183646,2021-03-22,3614625,5,12,-1,26.25,0.0,60.0278069,30.6319238,0,2,,376159.0,47,2023097.0
8735971,2021-10-08,4600000,5,5,3,51.8,5.9,56.2875859,44.0519218,0,0,603136.0,355127.0,52,1900747.0
5541442,2021-07-05,1900000,2,5,2,43.0,5.7,58.5823286,49.6536872,0,0,610001.0,,43,
811119,2021-02-08,2550000,1,3,2,46.0,6.0,56.8801492,60.5102363,5,0,620134.0,313354.0,66,879267.0
127814,2021-01-11,2750000,2,4,3,64.3,8.5,54.814667,32.045593,0,0,214006.0,,67,
1548018,2021-03-01,1100000,2,13,1,18.7,4.0,56.113873,92.9379886,2,0,660119.0,379041.0,24,2395850.0
10999899,2021-12-15,6700000,8,9,3,68.0,10.0,54.2462431,37.6081003,0,0,300901.0,,71,
7080439,2021-08-21,1650000,5,5,1,27.4,0.0,57.95625,102.745017,0,0,666679.0,,38,
11019822,2021-12-16,1370000,2,4,2,48.0,9.5,52.9927233,55.921079,0,0,453853.0,249312.0,2,1339200.0
9124977,2021-10-20,4694560,10,16,1,38.48,9.8,60.044862,30.4571456,0,2,188662.0,,47,2375538.0
10736567,2021-12-08,8495000,9,9,2,50.0,0.0,53.210064,44.973023,2,0,440011.0,,58,
10962272,2021-12-14,2600000,2,3,2,45.0,7.0,51.2829622,37.5343304,0,0,309186.0,446540.0,31,2276050.0
7108807,2021-08-22,6900000,1,10,4,94.1,12.1,56.0575993,92.909598,0,0,660125.0,583239.0,24,1058877.0
7091099,2021-08-21,3870000,3,6,3,71.7,10.0,69.3506589,88.1980767,0,0,,219960.0,24,1273305.0
4226227,2021-05-25,2650000,8,16,1,43.2,10.0,47.31833,39.67387,5,0,344010.0,565201.0,61,1614837.0
4688492,2021-06-10,2200000,12,16,1,41.0,11.0,56.0725392,47.2827242,2,0,428026.0,372293.0,21,1005935.0
3925864,2021-05-16,11300676,2,5,3,86.0,-100.0,59.798472,30.3317334,4,2,196140.0,349079.0,78,1427199.0
10950154,2021-12-14,7541000,2,19,3,75.41,12.5,55.8218242,49.0419901,0,2,420033.0,424164.0,16,1516880.0
2481001,2021-03-30,4749000,3,8,2,58.27,0.0,61.0023984,69.0184798,0,2,628001.0,138677.0,86,2303000.0
7657935,2021-09-06,2600000,2,5,2,41.0,6.0,54.9516162,73.3855206,0,0,644048.0,375327.0,55,1375415.0
4559930,2021-06-06,2200000,11,16,1,24.0,6.0,45.073,38.904714,0,0,350012.0,490507.0,23,1286562.0
6233656,2021-07-27,6850000,5,9,2,66.0,15.0,54.9600185,20.4753652,0,0,238326.0,124887.0,39,2367076.0
6486793,2021-08-03,2800000,5,9,1,36.0,0.0,56.504356,84.970406,0,0,634057.0,,70,
10267009,2021-11-23,7000000,6,12,3,102.0,13.0,57.1002512,65.6117354,4,0,625028.0,450441.0,72,1391519.0
8007780,2021-09-17,1700000,7,9,2,36.0,0.0,56.76271,60.715612,4,0,620010.0,580018.0,66,2811679.0
10485489,2021-11-30,1970000,2,3,3,74.0,8.0,53.9842459,38.3230411,0,0,301770.0,415730.0,71,1883436.0
556383,2021-01-31,2190000,2,4,1,39.0,10.6,47.1337007,39.7230021,4,0,346892.0,,61,
10140912,2021-11-20,15306590,8,14,2,61.97,5.05,59.9391313,30.3159004,0,2,190000.0,,78,1402094.0
2980938,2021-04-13,2450000,7,9,1,32.3,-100.0,56.9867,60.55818,4,0,624096.0,,66,
9827914,2021-11-11,7490000,23,25,4,79.12,0.0,57.1374461,65.6046141,3,2,625023.0,,72,
6450784,2021-08-02,1880000,3,5,1,32.0,0.0,56.9048256,60.818536,4,0,623702.0,,66,
8464621,2021-09-30,7904637,20,25,2,52.0,12.6,60.0604537,30.2767876,0,2,190000.0,413415.0,78,2067486.0
3019782,2021-04-14,6900000,6,10,2,68.9,-100.0,56.25718,43.9802455,4,0,603062.0,128572.0,52,1243744.0
802,2021-01-01,3200000,4,4,1,43.6,7.5,55.5046307,37.7800236,3,0,142712.0,288782.0,50,2057046.0
1321664,2021-02-23,2150000,22,25,-1,33.6,9.14,54.86162,82.99483,4,2,630056.0,496470.0,54,1668449.0
2720299,2021-04-05,6200000,13,26,1,36.4,15.3,59.904302,30.47213,0,0,193230.0,566801.0,78,1124175.0
4150526,2021-05-23,8300000,3,7,2,50.0,15.0,55.5844161,37.1275783,3,0,108810.0,522271.0,50,677038.0
7142281,2021-08-23,4381749,9,10,2,48.4,12.6,56.324133,44.005299,0,2,603000.0,,52,
9314154,2021-10-26,9100000,19,19,2,56.9,11.4,55.80224,49.1821,0,2,420061.0,,16,
8541747,2021-10-03,9390600,2,10,3,99.9,0.0,56.121117,40.3644847,0,2,600015.0,400177.0,33,679749.0
10634308,2021-12-05,6210000,8,16,2,65.7,0.0,57.1529744,65.5344099,0,2,625000.0,,72,900613.0
3579498,2021-05-03,4590000,4,8,1,31.0,10.0,59.833059,30.173737,3,2,190000.0,324805.0,78,1398154.0
4793096,2021-06-15,2700000,4,5,2,43.0,6.0,54.7649014,83.0884507,0,0,633011.0,,54,
5932151,2021-07-17,9361500,5,17,3,118.5,13.3,56.299828,44.084687,1,2,603163.0,580393.0,52,1587425.0
8305600,2021-09-26,9416400,10,26,1,53.2,16.3,55.847624,37.71221,0,2,,427297.0,77,2647078.0
6700076,2021-08-10,2600000,2,2,1,35.5,7.4,54.721952,56.009787,0,0,450080.0,,2,
10927891,2021-12-13,2399000,2,9,1,37.0,9.0,45.0159996,41.9335573,0,0,355037.0,120244.0,26,831347.0
10461118,2021-11-29,5106600,17,24,2,56.74,0.0,47.2744821,39.734885,0,2,344032.0,241973.0,61,1754444.0
6248545,2021-07-27,19500000,13,21,2,120.0,-100.0,43.5825673,39.7233556,3,0,354000.0,573462.0,23,1855523.0
1372332,2021-02-24,3500000,5,5,4,64.0,6.0,53.7367694,91.4372167,2,0,655010.0,127920.0,19,1437770.0
9423424,2021-10-29,3060000,2,9,3,62.0,9.0,55.2586186,61.3763025,0,0,454047.0,336006.0,74,2037800.0
2965722,2021-04-13,7014150,9,15,2,54.5,19.6,55.5204111,37.5966554,2,2,142720.0,562605.0,50,2244773.0
6937473,2021-08-17,1700000,2,4,2,54.0,-100.0,57.940285,60.000904,0,0,622005.0,,66,
10085607,2021-11-18,4800000,6,18,-1,28.0,3.0,45.055849,39.007706,0,0,350072.0,134296.0,23,2173847.0
9545285,2021-11-02,2000000,2,10,1,49.2,0.0,55.18767,61.4677021,2,0,454077.0,229630.0,74,1228505.0
4015467,2021-05-18,1270000,2,5,1,27.0,6.0,56.233032,43.45561,4,0,606000.0,,52,
362448,2021-01-23,2550000,8,10,1,36.0,7.2,55.41298,86.126015,0,0,650014.0,,42,
10665307,2021-12-06,9590000,6,13,4,90.0,26.8,57.1464778,65.5890276,0,2,625023.0,,72,
932296,2021-02-11,20508807,4,9,2,79.7,-100.0,59.93017,30.401117,3,2,195112.0,263616.0,78,1325182.0
3802456,2021-05-12,2250000,5,5,2,50.7,0.0,60.9560734,76.8863823,2,0,628634.0,162501.0,86,2663305.0
1133175,2021-02-17,3671640,21,24,-1,21.15,0.0,60.0345782,30.2279265,0,2,190000.0,516443.0,78,1064258.0
768761,2021-02-07,3800000,15,17,1,43.2,0.0,61.2759055,73.3600108,2,0,628414.0,362329.0,86,980839.0
2814086,2021-04-07,1200000,8,8,1,13.0,0.0,57.1120135,65.5935785,2,0,625046.0,373841.0,72,1792674.0
7376120,2021-08-29,27042260,22,41,3,83.8,16.9,55.7627897,37.5089476,0,2,123290.0,,77,
319394,2021-01-21,2500000,1,1,3,75.0,-100.0,50.6010528,36.0489391,0,0,309340.0,533460.0,31,2773151.0
4693543,2021-06-11,2600000,5,9,1,40.0,10.0,47.2277036,39.6288728,2,0,344015.0,126090.0,61,1333671.0
10534361,2021-12-01,550000,1,1,2,40.0,0.0,44.403358,39.527579,0,0,352680.0,,23,
989351,2021-02-13,6311600,14,25,2,50.9,0.0,55.6437604,37.9442386,0,2,140072.0,571475.0,50,2255297.0
5832106,2021-07-14,43000000,13,14,4,95.9,8.2,55.748207,37.5664263,4,0,121059.0,281985.0,77,2121587.0
3389050,2021-04-26,8000000,3,4,3,70.3,8.0,59.702427,30.389719,0,0,196603.0,,78,
5461070,2021-07-04,4580000,3,15,3,65.4,0.0,55.0112973,82.8858879,0,0,630029.0,483417.0,54,2150282.0
5944527,2021-07-17,2299000,5,5,2,45.2,6.0,55.1777649,82.9585224,4,0,630900.0,239449.0,54,2040276.0
6672156,2021-08-09,1650000,5,5,1,33.0,6.5,54.2200427,45.1191448,2,0,430034.0,387792.0,13,1599210.0
